"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1976044977613570316","Wed Oct 08 22:00:10 +0000 2025","80","LIVE: Mary Trump RESPONDS to BREAKING NEWS https://t.co/jdUWUyRwXK","1976044977613570316","","","en","","0","9","24","https://x.com/undefined/status/1976044977613570316","1045110787",
"1976044963617276245","Wed Oct 08 22:00:07 +0000 2025","239","We are all with @GovPritzker in standing up to the fascist Trump. The people in Illinois will get through this troubling time. Don t take the bait; keep it peaceful. #DemsUnited https://t.co/KKJUnWWKje","1976044963617276245","https://pbs.twimg.com/amplify_video_thumb/1976044885624094722/img/csLv4pVqqBEzTPE7.jpg","","en","","2","12","115","https://x.com/undefined/status/1976044963617276245","760694335356690432",
"1976044949201199154","Wed Oct 08 22:00:03 +0000 2025","6"," The Supreme Court will rule whether Donald Trump can exert his will over the central bank by firing Governor Lisa Cook. In this Viewsroom debate @Breakingviews columnists discuss the impact on the economy and markets of clipping the Fed s wings https://t.co/bC7zS57Yjm","1976044949201199154","","","en","","0","8","7","https://x.com/undefined/status/1976044949201199154","1652541",
"1976044942985163104","Wed Oct 08 22:00:02 +0000 2025","8","Trump says he may visit Middle East this weekend as Gaza peace talks progress https://t.co/EFVw5DeV7b","1976044942985163104","","","en","","0","2","3","https://x.com/undefined/status/1976044942985163104","567289542",
"1976044942796439959","Wed Oct 08 22:00:02 +0000 2025","163","Ep 3748a - Trump Trapped The D s Using Tariff Money To Fund WIC The Move Removal Of Impoundment Act Protect Your Retirement W/ A Gold. IRA https://t.co/3Cn28kUbpL or call 877-646-5347 Noble Gold is Who I Trust ^^^ Disclaimer: (there's always a risk of investment and there's no https://t.co/VPgVsnBnLH","1976044942796439959","https://pbs.twimg.com/amplify_video_thumb/1976040125885726720/img/nZ7XW9y-pRK2HkDk.jpg","","en","","2","14","58","https://x.com/undefined/status/1976044942796439959","2333707213",
"1976044916464869831","Wed Oct 08 21:59:55 +0000 2025","28","US President Trump on his chances to win the Nobel Peace Prize: I have no idea. I mean look I did settle - Marco would tell you - we've settled seven wars we're close to settling an eight. And I think we'll end up settling the Russia situation which is horrible. 7 000 https://t.co/HUYdewUlwN","1976044916464869831","https://pbs.twimg.com/ext_tw_video_thumb/1976044137859178496/pu/img/4j77udBzVd77BDI-.jpg","","en","","1","4","5","https://x.com/undefined/status/1976044916464869831","1082604507454939137",
"1976044874802602034","Wed Oct 08 21:59:45 +0000 2025","26","Two years since the Hamas attack on Oct. 7 former Israeli negotiator Daniel Levy says there s been an irreversible shift in public perception of Israel. On Trump s peace plan he told @annakook it feels like a proposition to impose a colonial structure on Palestinians. https://t.co/Ko74aRl1mf","1976044874802602034","https://pbs.twimg.com/amplify_video_thumb/1976043116428726272/img/ENKPU2h7XT_wXgF-.jpg","","en","","1","0","12","https://x.com/undefined/status/1976044874802602034","110396781",
"1976044863994098101","Wed Oct 08 21:59:43 +0000 2025","183","Trump threatens to invoke The Insurrection Act of 1807. Most recent uses: 1992 LA Riots 1968 MLK Riots in multiple states 1967 Detroit Riots 1963 Forced integration of UA 1962 Forced integration of UM 1957 Forced integration of Little Rock","1976044863994098101","","","en","","2","16","26","https://x.com/undefined/status/1976044863994098101","1586750869483167744",
"1976044852027719971","Wed Oct 08 21:59:40 +0000 2025","9"," $KGEN community buzz! Post your wallet like &amp; follow(@Core_trump) get set for the next big surge! $CZL $SLX $KLINK $PIPE $LYN $BOT $JOS $DOP2 $COLS","1976044852027719971","","","en","","0","0","0","https://x.com/undefined/status/1976044852027719971","823875875913551872",
"1976044837616091225","Wed Oct 08 21:59:37 +0000 2025","6","Trump 2028 https://t.co/V3Jxs20Ioo","1976044837616091225","https://pbs.twimg.com/media/G2xSTGcXcAAIccc.jpg","","en","","0","0","2","https://x.com/undefined/status/1976044837616091225","1891629686733799424",
"1976044835955200388","Wed Oct 08 21:59:36 +0000 2025","209","Trump was banned from social media in 2021 after the J6 riot with platforms citing his posts as risks for inciting violence. He later sued and settled for nearly $60M combined. Now he says we took the freedom of speech away for inciting riots. It has nothing to do with riots.","1976044835955200388","","","en","","1","7","59","https://x.com/undefined/status/1976044835955200388","2175257492",
"1976044828568977521","Wed Oct 08 21:59:34 +0000 2025","4","Good luck to Trump on bringing peace to the Middle East! If Trump can next crush Putin's war machine with the full economic might of the United States that Nobel Peace Prize will be guaranteed. We need to crush Putin's war machine like we crushed Hitler. 🇺🇸","1976044828568977521","","","en","","0","0","1","https://x.com/undefined/status/1976044828568977521","17050482",
"1976044823225196667","Wed Oct 08 21:59:33 +0000 2025","6","Mark Halperin on Trump Administration the Latest Political News and Democrats Update #2Way #Trump #Democrats https://t.co/9wFNfVXAo1","1976044823225196667","","","en","","0","3","0","https://x.com/undefined/status/1976044823225196667","1731447196455989248",
"1976044767189651634","Wed Oct 08 21:59:20 +0000 2025","135","BREAKING: President Trump is weighing a trip to the Middle East at the end of this week as a major Gaza peace breakthrough appears possible.","1976044767189651634","","","en","","2","12","20","https://x.com/undefined/status/1976044767189651634","1731773353915039744",
"1976044749707514172","Wed Oct 08 21:59:16 +0000 2025","492","BREAKING: Israeli forces detonated a heavily booby-trapped bulldozer packed with tons of explosives destroying homes in Al-Sabra south Gaza City. At the same time the White House is preparing Trump s speech expected to announce a Gaza agreement a moment the world is https://t.co/GSnrwR18x3","1976044749707514172","https://pbs.twimg.com/media/G2xSOVpWIAAQs7A.jpg","","en","","12","9","314","https://x.com/undefined/status/1976044749707514172","1181857907413061632",
"1976044729147306046","Wed Oct 08 21:59:11 +0000 2025","404","BREAKING: Trump says Antifa will be designated as a Foreign Terrorist Organization https://t.co/r5DGlxb4NK","1976044729147306046","https://pbs.twimg.com/amplify_video_thumb/1976044242242854912/img/zAmZGx7omnUbvLu4.jpg","","en","","4","15","95","https://x.com/undefined/status/1976044729147306046","771939844192866305",
"1976044690987184592","Wed Oct 08 21:59:02 +0000 2025","10","House Speaker Mike Johnson said he hasn t reviewed a proposal to withhold back pay to federal workers furloughed during the shutdown a controversial plan that has been criticized for violating the law https://t.co/gRPpnD9rAv","1976044690987184592","","","en","","1","6","4","https://x.com/undefined/status/1976044690987184592","34713362",
"1976043834955194643","Wed Oct 08 21:55:38 +0000 2025","5","#WATCH | On being asked if he would visit Gaza during his likely visit to the Middle East US President Donald Trump says I might do that. We haven't decided exactly. I will be going to Egypt most likely... I probably will be making the rounds... (Source: The White House/ https://t.co/0orNRc3P0m","1976043834955194643","https://pbs.twimg.com/amplify_video_thumb/1976043504154628096/img/VlSro-Rj6cqvk9K8.jpg","","en","","0","0","0","https://x.com/undefined/status/1976043834955194643","355989081",
"1976043820031803457","Wed Oct 08 21:55:34 +0000 2025","10","This is good work by Trump.","1976043820031803457","","","en","","0","1","0","https://x.com/undefined/status/1976043820031803457","1511838107473117184",
"1976043763224220098","Wed Oct 08 21:55:20 +0000 2025","10","Reporter: Would you consider going to #Gaza? #Trump: I would I might do that ","1976043763224220098","","","en","","0","0","0","https://x.com/undefined/status/1976043763224220098","255986116",
"1976043745486250376","Wed Oct 08 21:55:16 +0000 2025","7","$UNH $CNC $ELV $MOH $HUM Trump just said he won t talk ACA subsidy extensions until the government reopens. I want to get the government reopened and then we ll discuss that he said adding he wants to make Obamacare better and stronger even if it costs more. Democrats","1976043745486250376","","","en","","0","0","0","https://x.com/undefined/status/1976043745486250376","1961605645884682240",
"1976043742965662017","Wed Oct 08 21:55:16 +0000 2025","69","BREAKING: Trump may go to the Middle East for a massive peace move with Gaza. https://t.co/1hHCx8qwBg","1976043742965662017","https://pbs.twimg.com/media/G2xRTfraAAEAsmU.jpg","","en","","1","7","10","https://x.com/undefined/status/1976043742965662017","1441965051414339586",
"1976043738796544049","Wed Oct 08 21:55:15 +0000 2025","28","Today I m thinking how Andy Ngo s lawyer Harmeet Dhillon was representing members of the Lowell community while her election integrity and treasurer for Moms for Liberty friend set up Friends of Lowell and how they with Trump s Crypto Czar got my kid s school board recalled.","1976043738796544049","","","en","","0","2","12","https://x.com/undefined/status/1976043738796544049","1549789507112775680",
"1976043726209528018","Wed Oct 08 21:55:12 +0000 2025","55"," America first. Canada Second. Trump s Commerce Secretary Howard Lutnick struck an aggressive tone toward Ottawa. Washington plans to pull vehicle assembly and production back onto U.S. soil even if it wrecks Canada s auto industry. https://t.co/khln4t9ImW","1976043726209528018","https://pbs.twimg.com/media/G2xPwkSXAAAA4l9.jpg","","en","","1","10","16","https://x.com/undefined/status/1976043726209528018","1693653808717389825",
"1976043720790491547","Wed Oct 08 21:55:10 +0000 2025","12"," President Trump ON THE SPOT orders Secretary Marco Rubio to designate Antifa as a ....FOREIGN terrorist organization This changes EVERYTHING https://t.co/MaLnn6XX7i","1976043720790491547","https://pbs.twimg.com/amplify_video_thumb/1976029946838470656/img/WOH9OAwnIjASSeQM.jpg","","en","","0","1","5","https://x.com/undefined/status/1976043720790491547","1364769351556100096",
"1976043714368958535","Wed Oct 08 21:55:09 +0000 2025","13","USSOCOM is the most sophisticated counter-terrorism network in existence &amp; Mista Trump! uses them for Paraguayan or Bumbrolian FID/training ops rather than ordering them to Destroy Our Enemy whom he labelled as Terrorists for domestic pageantry reasons. https://t.co/uz5YW5W3jm","1976043714368958535","https://pbs.twimg.com/media/G2xROFKWEAAITP8.jpg","","en","","0","0","1","https://x.com/undefined/status/1976043714368958535","3890145136",
"1976043681288421586","Wed Oct 08 21:55:01 +0000 2025","79","🇺🇸 NEW: Canary Trump Coin ETF has been listed on DTCC. https://t.co/tHUPYpmI7E","1976043681288421586","https://pbs.twimg.com/media/G2xRLfmWwAAQsNZ.jpg","","en","","2","31","15","https://x.com/undefined/status/1976043681288421586","1333467482",
"1976043679824613464","Wed Oct 08 21:55:01 +0000 2025","17","🇺🇸🇵🇸🇮🇱️- President Trump is expected to post soon announcing the agreement has been reached. - CNN.","1976043679824613464","","","en","","0","0","2","https://x.com/undefined/status/1976043679824613464","1767260808961036288",
"1976043676376891489","Wed Oct 08 21:55:00 +0000 2025","114","JUST IN: Trump reveals he sent Nick Sortos a personal note. SORTOR: I really appreciate that! Your note helped me a lot. It was a stressful situation. TRUMP: I thought it was terrible. https://t.co/6gMoZpro51","1976043676376891489","https://pbs.twimg.com/amplify_video_thumb/1976010059659317248/img/x3P36CPoltC81pGH.jpg","","en","","2","1","18","https://x.com/undefined/status/1976043676376891489","1441965051414339586",
"1976043661206093910","Wed Oct 08 21:54:56 +0000 2025","20","During antifa roundtable today @realDonaldTrump was asked about an item on Thurs Austin City Council agenda. The item: Waiving $120k in fees for a future 'No Kings' protest. Item withdrawn this morning prior to the president's comments. Details: https://t.co/FiQgjwUZAU","1976043661206093910","","","en","","5","8","2","https://x.com/undefined/status/1976043661206093910","2842281435",
"1976043612757688781","Wed Oct 08 21:54:45 +0000 2025","30","DSA will outlive trump and all who stand in our way and in the way of freedom","1976043612757688781","","","en","","0","0","5","https://x.com/undefined/status/1976043612757688781","1644204263193604096",
"1976043604180381829","Wed Oct 08 21:54:43 +0000 2025","595","Trump claims every (alleged) Venezuelan drug boat is responsible for the death of 25 000 American people. No matter what was on the boats he struck - there s good reason for skepticism of his fentanyl mostly - the 25 000 number makes no sense at all: https://t.co/gtPVPrZ9PE","1976043604180381829","","","en","","6","30","191","https://x.com/undefined/status/1976043604180381829","225265639",
"1976043601135271938","Wed Oct 08 21:54:42 +0000 2025","7","The Senate is set to vote later this afternoon on a bipartisan War Powers Resolution that would terminate the use of U.S. forces to strike vessels in the Caribbean Sea without a formal congressional declaration of war. https://t.co/WwIIbZAH1K via @nbcnews","1976043601135271938","","","en","","0","2","2","https://x.com/undefined/status/1976043601135271938","1230011019390382080",
"1976043597322649901","Wed Oct 08 21:54:41 +0000 2025","109","If the Trump administration wants to use military power it should seek authorization from Congress says Sen. Rand Paul. https://t.co/57ifWDqtSV","1976043597322649901","","","en","","2","15","20","https://x.com/undefined/status/1976043597322649901","16467567",
"1976043526921347286","Wed Oct 08 21:54:24 +0000 2025","10","Trump can really just say whatever laughable false bullshit he wants and at least a third of the country will believe him.","1976043526921347286","","","en","","0","2","0","https://x.com/undefined/status/1976043526921347286","1376587179581964297",
"1976043499494703244","Wed Oct 08 21:54:18 +0000 2025","10","BREAKING: Trump to classify ANTIFA as a foreign terrorist organization. Gloves off? https://t.co/aNfRfyX2gY","1976043499494703244","https://pbs.twimg.com/ext_tw_video_thumb/1976043452300210176/pu/img/zXAt6YryP3jYsC9x.jpg","","en","","0","0","0","https://x.com/undefined/status/1976043499494703244","1589793913",
"1976043494595592377","Wed Oct 08 21:54:16 +0000 2025","118","BREAKING: Israel and Hamas have reportedly reached an agreement on the first phase of President Trump s Gaza Peace Plan according to NewsNation s @KellieMeyerNews . The actual exchange of hostages could happen in the next 48 hours. Likely at the weekend sources told Meyer. https://t.co/qoLVMkN1nH","1976043494595592377","https://pbs.twimg.com/amplify_video_thumb/1976043444490375168/img/BM7NEa3UkmbcwN8a.jpg","","en","","1","5","36","https://x.com/undefined/status/1976043494595592377","1689361538522497024",
"1976043466733105197","Wed Oct 08 21:54:10 +0000 2025","10","Right Wing politicians in the UK should take a leaf out of Donald Trump s book when dealing with our own MSM . Here s Trump dealing with CNN! #Israel #Hamas https://t.co/08i7edDUhK","1976043466733105197","https://pbs.twimg.com/amplify_video_thumb/1976029410630201344/img/fUW_3vsF4Y6ILKv3.jpg","","en","","1","0","6","https://x.com/undefined/status/1976043466733105197","730526974003838976",
"1976043343626019216","Wed Oct 08 21:53:40 +0000 2025","5","Concerned citizens attended the Oct. 7 Anchorage School Board meeting to demand accountability for two teachers who they say have engaged in hateful and threatening rhetoric regarding President Trump and the late Charlie Kirk. https://t.co/oX28g62OKz","1976043343626019216","","","en","","0","0","0","https://x.com/undefined/status/1976043343626019216","1518964544986562562",
"1976043334985748484","Wed Oct 08 21:53:38 +0000 2025","121","It literally took Trump 8 seconds to annihilate Carney. + 17 Trillion Dollars to the US. -65 Billion For Canada ‍️ https://t.co/22bvCnK1jx","1976043334985748484","https://pbs.twimg.com/amplify_video_thumb/1976043279146692608/img/3OmOl5UAEy80k6A5.jpg","","en","","2","8","40","https://x.com/undefined/status/1976043334985748484","1386766191247695872",
"1976043257617580479","Wed Oct 08 21:53:20 +0000 2025","14","How do you destroy an idea? Why would you want to destroy a movement that is against fascism? Is the Trump Regime admitting to fascism? 1. Yes 2. Maybe 3. No 4. Show me the money?","1976043257617580479","","","en","","3","10","5","https://x.com/undefined/status/1976043257617580479","866219268",
"1976043245961355388","Wed Oct 08 21:53:17 +0000 2025","26","Pope Leo tells Catholic bishops to be 'more forceful' pushing back on this Trump policy https://t.co/TbdGO1SEHp","1976043245961355388","","","en","","1","3","13","https://x.com/undefined/status/1976043245961355388","55060090",
"1976043203359826286","Wed Oct 08 21:53:07 +0000 2025","5","Kamala Harris blasted Trump s team at an LA event triggering White House mockery over her infamous laugh. https://t.co/IgAjxA8kPd","1976043203359826286","https://pbs.twimg.com/ext_tw_video_thumb/1976043167829864451/pu/img/87sMTeokwUZVN6z1.jpg","","en","","0","2","0","https://x.com/undefined/status/1976043203359826286","1559650033686953990",
"1976043198700269970","Wed Oct 08 21:53:06 +0000 2025","410","Democrats are fighting back against Trump and MAGA s authoritarian book bans. Today @SenBrianSchatz and I are introducing a resolution to protect the right to read at schools libraries and universities across the country. https://t.co/4yCanY3imy","1976043198700269970","","","en","","4","73","98","https://x.com/undefined/status/1976043198700269970","806906355214852096",
"1976043173375091186","Wed Oct 08 21:53:00 +0000 2025","85","BREAKING: Trump burns CNN reporter. This is CNN speaking by the way so this is one of the worst reporters that you'll ever see... it's a waste of time. https://t.co/pPVh3V4Rb4","1976043173375091186","https://pbs.twimg.com/amplify_video_thumb/1976030870449397760/img/OqqRxEgmM0y66t4d.jpg","","en","","0","3","11","https://x.com/undefined/status/1976043173375091186","1441965051414339586",
"1976043088822104128","Wed Oct 08 21:52:40 +0000 2025","64","I double dog dare any of you MAGA dipshits to show me pictures of war torn Portland Oregon. Go ahead I ll wait Trump is sending troops into cities that overwhelmingly voted against him so he can turn around and declare Martial Law.","1976043088822104128","","","en","","0","6","12","https://x.com/undefined/status/1976043088822104128","1337069994430128129",
"1976043022493286578","Wed Oct 08 21:52:24 +0000 2025","8","This porkchop just said Trump was unhinged. He s overweight and needs to stop eating everyone. If he can t control the streets the military has to clean house you tattletit. Go back to your gated community and let Trump do the job. https://t.co/24KXi17vml","1976043022493286578","https://pbs.twimg.com/media/G2xQp_eXcAAbCHa.jpg","","en","","0","3","1","https://x.com/undefined/status/1976043022493286578","1864756711871176704",
"1976043003136573687","Wed Oct 08 21:52:19 +0000 2025","5","President Trump Hosts a Roundtable on Antifa as a Domestic Terrorist Network https://t.co/qdH5tSFeXT via @TheLastRefuge2","1976043003136573687","","","en","","0","0","3","https://x.com/undefined/status/1976043003136573687","3499821328",
"1976042969322189247","Wed Oct 08 21:52:11 +0000 2025","8","war criminal donald trump basically meant he s gonna finish the genocide in palestine together with genocidal terr0rist netanyahu.","1976042969322189247","","","en","","0","1","3","https://x.com/undefined/status/1976042969322189247","1781852951222304768",
"1976042956370084079","Wed Oct 08 21:52:08 +0000 2025","24","BREAKING: Nancy Pelosi just said there is nobody has lied more to congress than Trump. Thoughts? https://t.co/ekWVnxoMmU","1976042956370084079","https://pbs.twimg.com/media/G2xQlSrXQAAK-gu.jpg","","en","","0","26","10","https://x.com/undefined/status/1976042956370084079","1726735848522264576",
"1976042941689811059","Wed Oct 08 21:52:05 +0000 2025","21","Melania infamously hated decorating the White House for Christmas during the first Trump administration. https://t.co/UHm0sQi74c","1976042941689811059","","","en","","1","4","11","https://x.com/undefined/status/1976042941689811059","16012783",
"1976042939706163337","Wed Oct 08 21:52:04 +0000 2025","7","GROK Jasmine Crockett called President Trump a nepo baby the slang term for a nepotism baby a person who benefits from their parents' or relatives' fame wealth or connections in their professional career often in entertainment or politics . Describe how Jasmine Crockett https://t.co/LywBj2ru6G","1976042939706163337","https://pbs.twimg.com/media/G2xPsqxW8AAvnWS.png","","en","","0","0","0","https://x.com/undefined/status/1976042939706163337","1909699759184789506",
"1976042929740550148","Wed Oct 08 21:52:02 +0000 2025","53","BREAKING: White House official to CNN: Expect a post soon from President Trump","1976042929740550148","","","en","","2","3","13","https://x.com/undefined/status/1976042929740550148","1480650450332495877",
"1976042885134082094","Wed Oct 08 21:51:51 +0000 2025","94","You will soon hear breaking news about a grand regional settlement for peace in the Middle East agreed to by all sides - including Hamas - and brokered by Trump. And time is vindicating.","1976042885134082094","","","en","","0","10","10","https://x.com/undefined/status/1976042885134082094","46078438",
"1976042877387190389","Wed Oct 08 21:51:49 +0000 2025","12","A grand jury Tuesday night declined to indict two protesters in the Chicago area accused of assaulting law enforcement the latest in a shocking string of failures by the Trump Department of Justice. https://t.co/fVunPj6bHe","1976042877387190389","","","en","","0","1","5","https://x.com/undefined/status/1976042877387190389","14717197",
"1976042860005949654","Wed Oct 08 21:51:45 +0000 2025","140","President Trump deserves the Nobel Peace Prize. Others got it for far less even Yasser Arafat who stayed an unrepentant terrorist and the true godfather of Oct 7.","1976042860005949654","","","en","","3","5","16","https://x.com/undefined/status/1976042860005949654","48252327",
"1976042856617042162","Wed Oct 08 21:51:44 +0000 2025","11"," | Karoline Leavitt has announced that President Trump may travel to the Middle East as early as Friday https://t.co/aDC6scmAtJ","1976042856617042162","https://pbs.twimg.com/media/G2xQgY3WAAAyr6Z.png","","en","","0","0","6","https://x.com/undefined/status/1976042856617042162","1316523898989617153",
"1976042843429826894","Wed Oct 08 21:51:41 +0000 2025","11","Court allows Oregon National Guard to stay under Trump s control but blocks troops from deploying to Portland https://t.co/28TVPP6XWa","1976042843429826894","","","en","","0","11","1","https://x.com/undefined/status/1976042843429826894","15564045",
"1976042770243719336","Wed Oct 08 21:51:24 +0000 2025","21590","BREAKING: News reporter @BrandiKruse just ADMITTED to President Trump she had Trump Derangement Syndrome but has thankfully recovered. I even think I got a little more attractive after I got rid of my TDS. Very attractive Trump added. https://t.co/2sUhw8PEnU","1976042770243719336","https://pbs.twimg.com/amplify_video_thumb/1976024308326555648/img/mOxsBGqkEPjiQ-Nd.jpg","","en","","62","148","2697","https://x.com/undefined/status/1976042770243719336","862718426757779457",
"1976042749876154382","Wed Oct 08 21:51:19 +0000 2025","23","Moments ago @PressSec said in a statement that Trump is considering going to the Middle East shortly thereafter his visit to Walter Reed Friday. Earlier eagle-eyed @EvanVucci of the AP captured this note @MarcoRubio passed to Trump saying that negotiations are very close. ","1976042749876154382","","","en","","0","1","15","https://x.com/undefined/status/1976042749876154382","591973307",
"1976042744343822544","Wed Oct 08 21:51:18 +0000 2025","6","Both parties have failed working people and Dems should be willing to talk to voters everywhere even if they voted for Trump about an economy that puts workers and the poor over oligarchs.","1976042744343822544","","","en","","0","5","3","https://x.com/undefined/status/1976042744343822544","736410842019864576",
"1976042686474854861","Wed Oct 08 21:51:04 +0000 2025","21","Portland mayor declines Trump administration demand for 'free speech zones' outside ICE facility https://t.co/fbLd2ixAgw","1976042686474854861","","","en","","1","12","3","https://x.com/undefined/status/1976042686474854861","14185814",
"1976042676542922766","Wed Oct 08 21:51:01 +0000 2025","42","🇺🇸🇵🇸🇮🇱️- NewsNation reports that Israel and Hamaas reached an agreement on the first phase of Trump's ceasefire proposal!","1976042676542922766","","","en","","0","1","10","https://x.com/undefined/status/1976042676542922766","1235929646241394689",
"1976042651763011755","Wed Oct 08 21:50:55 +0000 2025","11","This is precisely why President Trump deserves the Nobel peace prize. No other president could get this done.","1976042651763011755","","","en","","0","3","1","https://x.com/undefined/status/1976042651763011755","295712099",
"1976042641373491207","Wed Oct 08 21:50:53 +0000 2025","19","FULL REMARKS: President Trump Participates in a Roundtable on ANTIFA - 10/8/25 Trump administration officials are discussing invoking the Insurrection Act NBC POTUS on Chicago: When you have a group of people where the police call off the safety for ICE officials and the https://t.co/SCjlOwX6jk","1976042641373491207","https://pbs.twimg.com/amplify_video_thumb/1976039948424753152/img/sAyyECypcTeyaFVc.jpg","","en","","1","0","6","https://x.com/undefined/status/1976042641373491207","984443346",
"1976042637913415915","Wed Oct 08 21:50:52 +0000 2025","6","Trump mandated safety. Democrats continue to let criminals on the street. You are the problem that is getting fixed.","1976042637913415915","","","en","","0","0","1","https://x.com/undefined/status/1976042637913415915","1721984967763214336",
"1976042630917259677","Wed Oct 08 21:50:50 +0000 2025","43","BIG BREAKING NEWS NewsNation - Israel and Hamas have reached an agreement on the first phase of Trump's ceasefire proposal 🇮🇱🇵🇸🇺🇸‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️","1976042630917259677","","","en","","3","2","10","https://x.com/undefined/status/1976042630917259677","1447734156843225095",
"1976042614827991388","Wed Oct 08 21:50:47 +0000 2025","12","The Senate Judiciary Committee Hearing yesterday with Pam Bondi again displayed the fact that the Trump administration is not interested in transperancy as he promised only more secrecy and líes. https://t.co/shQyOYm9PE","1976042614827991388","https://pbs.twimg.com/media/G2xQSRcaAAkrmOv.jpg","","en","","0","0","0","https://x.com/undefined/status/1976042614827991388","50930835",
"1976042610742710330","Wed Oct 08 21:50:46 +0000 2025","8","Nou we'll see. Israel and Hamas have agreed to implement the first phase of President Trump s Gaza peace plan.","1976042610742710330","","","en","","0","4","1","https://x.com/undefined/status/1976042610742710330","14309720",
"1976042595085324478","Wed Oct 08 21:50:42 +0000 2025","6","White House spokeswoman @PressSec : President Trump will undergo annual medical check-ups on Friday. He is considering traveling to the Middle East shortly after.","1976042595085324478","","","en","","0","0","1","https://x.com/undefined/status/1976042595085324478","23077092",
"1976042567553908854","Wed Oct 08 21:50:35 +0000 2025","5","Trump is going to Walter Reed for his annual psychical on Friday and his considering a visit to the Middle East according to the White House Press Secretary https://t.co/Jl9R4M2oUn","1976042567553908854","https://pbs.twimg.com/media/G2xQPimW0AAhHUA.jpg","","en","","0","0","0","https://x.com/undefined/status/1976042567553908854","1827527511498006528",
"1976042559446409636","Wed Oct 08 21:50:33 +0000 2025","18","Trump doesn t know what that even means. He s a dumbass. He s our DEI president. Realizing all the CEOS and politicians are just dumbasses with money explains why the world is burning","1976042559446409636","","","en","","0","0","3","https://x.com/undefined/status/1976042559446409636","564902432",
"1976042531197681895","Wed Oct 08 21:50:27 +0000 2025","3219","Trump's puppy killer sycophant Noem: One of the individuals we arrested recently was the girlfriend of one of the founders of antifa Organization against fascism also known as Antifa began around 1920 when fascism became the state ideology of Italy in 1922 &amp; Germany in 1933. https://t.co/I5v6YzsJ9C","1976042531197681895","https://pbs.twimg.com/amplify_video_thumb/1976042289798709250/img/ki5xlxRLVKyzrR06.jpg","","en","","48","190","604","https://x.com/undefined/status/1976042531197681895","373157754",
"1976042516765200882","Wed Oct 08 21:50:23 +0000 2025","40","🇺🇸🇵🇸🇮🇱️- BREAKING: NewsNation reports that Israel and Hamas have reached an agreement on the first phase of Trump's ceasefire proposal!","1976042516765200882","","","en","","2","3","5","https://x.com/undefined/status/1976042516765200882","1767260808961036288",
"1976042491427291523","Wed Oct 08 21:50:17 +0000 2025","13","🇺🇸🇵🇸🇮🇱️- CNN reports that an unnamed White House official said to expect an announcement from President Trump imminently regarding a ceasefire in Gaza.","1976042491427291523","","","en","","0","0","5","https://x.com/undefined/status/1976042491427291523","1767260808961036288",
"1976042436414828990","Wed Oct 08 21:50:04 +0000 2025","24","🇺🇸🇵🇸🇮🇱️- The White House is preparing a speech that Trump is supposed to deliver to announce an agreement on Gaza - AFP.","1976042436414828990","","","en","","1","0","3","https://x.com/undefined/status/1976042436414828990","1767260808961036288",
"1976042420132511919","Wed Oct 08 21:50:00 +0000 2025","10","But @ChrisMurphyCT says President Trump s sending National Guard to Chicago isn t about crime.","1976042420132511919","","","en","","1","1","1","https://x.com/undefined/status/1976042420132511919","388543577",
"1976042403443417233","Wed Oct 08 21:49:56 +0000 2025","21","BREAKING: Newsnation: Israel and Hamas have finalized an accord for the initial stage of President Trump s Gaza peace plan.","1976042403443417233","","","en","","0","1","7","https://x.com/undefined/status/1976042403443417233","1480650450332495877",
"1976042364415484207","Wed Oct 08 21:49:47 +0000 2025","51","$KGEN 🇺🇸 Core_Trump MAGA boom incoming! $rKGEN Drop your wallet in comments like &amp; follow for a shot at the red wave! #CoreTrump #MemeCryptoHype https://t.co/D0q0tMCBqv","1976042364415484207","https://pbs.twimg.com/media/G2xOi1rWgAASTEm.jpg","","en","","8","44","17","https://x.com/undefined/status/1976042364415484207","335294799",
"1976042358904090764","Wed Oct 08 21:49:46 +0000 2025","11","JUST IN: CNN reports that an unnamed White House official said to expect an announcement from President Trump imminently regarding a ceasefire in Gaza.","1976042358904090764","","","en","","0","1","0","https://x.com/undefined/status/1976042358904090764","1959720884710809600",
"1976042329527181796","Wed Oct 08 21:49:39 +0000 2025","68","How much will it cost President Trump to buy Canada and save those poor Canadians ? ( Note: Whatever number you're thinking divide by 2 )","1976042329527181796","","","en","","0","25","7","https://x.com/undefined/status/1976042329527181796","1709960031125622784",
"1976042320157081611","Wed Oct 08 21:49:36 +0000 2025","534","The Trump administration quietly killed funding for a program that helped poor people access federal disability benefits and prevented homelessness.","1976042320157081611","","","en","","10","9","216","https://x.com/undefined/status/1976042320157081611","1321935792416149505",
"1976042271981343120","Wed Oct 08 21:49:25 +0000 2025","1251","Donald Trump is the worst president for children in America's history. https://t.co/qMNN3NqLQp","1976042271981343120","https://pbs.twimg.com/amplify_video_thumb/1975993613436792832/img/z9P4i5lwir52TZxB.jpg","","en","","72","1572","238","https://x.com/undefined/status/1976042271981343120","15764644",
